Date,Asset_id,Field,Oil_production
2019-07-05,OML40,Opuama,948.39
2020-04-30,OML4/38/41,Amukpe,9478.41
2021-08-17,OML42,Odidi,9478
2019-06-12,OML45,Oredo,9475.14
2020-06-16,OML42,Batan,9475
2021-12-10,OML42,Odidi,9475
2019-06-12,OML16,AburaSouth,9474.55
2019-09-04,OML42,Batan,9474
2019-03-21,OML30,Eriemu,9473.14
2019-03-21,OML30,Afiesere,9473.14
2020-10-12,OML119,Okono,9472.83
2019-12-21,OML40,Opuama,9472
2019-12-20,OML40,Opuama,9471
2019-09-02,OML42,Batan,9470
2020-10-20,OML40,Opuama,9469.89
2021-05-13,OML4/38/41,Sapele,9467.08
2021-11-28,OML42,Odidi,9462
2019-05-29,OML45,Oredo,9461.06
2019-06-10,OML45,Oredo,9460.91
2019-12-19,OML40,Opuama,9459.81
2018-10-13,OML4/38/41,Amukpe,9458.33
2021-12-17,OML4/38/41,Amukpe,9458.1
2018-10-12,OML26,Ogini,9457
2020-09-12,OML16,AburaSouth,9457
2020-09-05,OML16,AburaSouth,9457
2020-08-10,OML16,AburaSouth,9455
2020-08-13,OML16,AburaSouth,9455
2020-08-12,OML16,AburaSouth,9455
2020-08-11,OML16,AburaSouth,9455
2020-08-09,OML16,AburaSouth,9455
2021-04-14,OML42,Odidi,9455
2020-09-14,OML40,Opuama,9454.79
2018-11-15,OML26,Ogini,9453
2021-07-18,OML45,Oredo,9452.3
2021-04-25,OML119,Okono,9451.78
2021-04-18,OML40,Opuama,9450
2020-02-07,OML34,Utorogu,945.19
2019-12-15,OML119,Okpoho,945
2019-07-06,OML45,Oredo,9449.61
2021-03-27,OML40,Opuama,9449
2019-12-15,OML119,Okono,9447.6
2021-05-04,OML42,Odidi,9447
2021-05-05,OML42,Odidi,9447
2019-12-18,OML40,Opuama,9447
2019-02-14,OML45,Oredo,9445.71
2021-11-11,OML45,Oredo,9443.84
2021-11-06,OML45,Oredo,9442.77
2019-08-02,OML45,Oredo,9442.68
2021-02-02,OML4/38/41,Sapele,9442.01
2020-11-25,OML16,AburaSouth,9441.6
2019-12-29,OML40,Opuama,9441.26
2021-04-18,OML34,UghelliEast,9441
2021-05-22,OML111/148,Oziengbe,944
2020-07-07,OML26,Ogini,9439
2021-03-16,OML42,Odidi,9439
2018-10-16,OML26,Ogini,9438
2019-06-16,OML45,Oredo,9437.8
2020-06-26,OML42,Batan,9435
2019-12-22,OML40,Opuama,9435
2020-02-21,OML42,Batan,9435
2019-09-10,OML45,Oredo,9433.86
2021-04-10,OML30,Eriemu,9433.33
2021-04-10,OML30,Afiesere,9433.33
2019-06-05,OML45,Oredo,9432.27
2018-08-02,OML4/38/41,Amukpe,9431.44
2019-05-21,OML45,Oredo,9431.16
2019-05-19,OML45,Oredo,9430.79
2020-03-17,OML34,UghelliEast,943.73
2021-08-17,OML30,Afiesere,943.51
2021-08-17,OML30,Eriemu,943.51
2019-07-09,OML45,Oredo,9428.04
2019-07-29,OML45,Oredo,9428.01
2019-06-02,OML45,Oredo,9427.03
2019-07-27,OML45,Oredo,9425.04
2019-12-05,OML4/38/41,Amukpe,9424.81
2021-03-07,OML4/38/41,Oben,9424.49
2020-10-21,OML40,Opuama,9424.44
2021-04-26,OML20,Egbema,9423.17
2020-12-30,OML42,JonesCreek,9422
2020-10-06,OML26,Ogini,9421
2018-03-11,OML42,Batan,9420.21
2020-02-18,OML4/38/41,Sapele,942.91
2020-04-14,OML42,Egwa,942
2021-07-08,OML20,Egbema,9418.36
2019-02-02,OML16,AburaSouth,9417.72
2019-02-03,OML16,AburaSouth,9417.72
2019-02-01,OML16,AburaSouth,9417.72
2019-02-06,OML16,AburaSouth,9417.72
2019-02-04,OML16,AburaSouth,9417.72
2019-01-28,OML16,AburaSouth,9417.72
2019-02-05,OML16,AburaSouth,9417.72
2019-01-31,OML16,AburaSouth,9417.72
2019-02-07,OML16,AburaSouth,9417.72
2019-01-30,OML16,AburaSouth,9417.72
2019-01-29,OML16,AburaSouth,9417.72
2019-02-08,OML16,AburaSouth,9417.72
2019-02-09,OML16,AburaSouth,9417.72
2019-02-10,OML16,AburaSouth,9417.72
2019-02-11,OML16,AburaSouth,9417.72
2019-02-12,OML16,AburaSouth,9417.72
2019-12-23,OML40,Opuama,9416
2020-10-26,OML40,Opuama,9413.27
2019-02-16,OML45,Oredo,9412.44
2020-10-23,OML40,Opuama,9412.4
2020-06-27,OML42,Batan,9412
2021-03-30,OML40,Opuama,9412
2018-08-24,OML4/38/41,Amukpe,9411.32
2018-05-05,OML42,Batan,9411
2021-04-11,OML30,Afiesere,9409.36
2021-04-11,OML30,Eriemu,9409.36
2021-04-07,OML30,Afiesere,9408.79
2021-04-07,OML30,Eriemu,9408.79
2018-05-28,OML4/38/41,Amukpe,9407.58
2018-09-15,OML4/38/41,Amukpe,9406.57
2021-07-19,OML20,Egbema,9406.21
2019-05-31,OML45,Oredo,9406.09
2019-09-28,OML26,Ogini,9406
2019-07-07,OML26,Ogini,9404
2020-06-17,OML42,Batan,9403
2020-02-01,OML26,Ogini,9402
2019-05-03,OML34,UghelliWest,940.15
2021-11-11,OML28/30,UzereEast,94.41
2020-06-03,OML38/49/51,Oghareki,94
2020-06-03,OML38/49/51,Aroh,94
2018-03-06,OML26,Ogini,94
2021-05-11,OML20,Egbema,9397.68
2019-07-07,OML45,Oredo,9397.11
2021-03-09,OML26,Ogini,9396
2021-08-08,OML42,Odidi,9396
2021-11-21,OML40,Opuama,9396
2021-04-19,OML40,Opuama,9395
2021-04-27,OML40,Opuama,9395
2020-10-04,OML119,Okono,9393.99
2020-02-21,OML40,Opuama,9392.59
2021-09-09,OML42,JonesCreek,9392
2019-06-06,OML45,Oredo,9391.54
2018-01-22,OML4/38/41,Amukpe,9391.03
2018-01-09,OML4/38/41,Amukpe,9389.53
2021-03-26,OML40,Opuama,9389
2020-11-12,OML26,Ogini,9389
2019-08-30,OML42,Batan,9388
2020-10-22,OML40,Opuama,9387.66
2019-09-17,OML45,Oredo,9387.4
2021-04-21,OML40,Opuama,9387
2018-05-31,OML4/38/41,Amukpe,9386.03
2019-09-07,OML42,Batan,9386
2020-06-16,OML26,Ogini,9386
2020-10-18,OML16,AburaSouth,9386
2019-06-08,OML45,Oredo,9385.62
2020-10-24,OML40,Opuama,9383.8
2019-08-07,OML45,Oredo,9383.55
2019-08-01,OML45,Oredo,9383.22
2021-04-14,OML40,Gbetiokun,9382.28
2019-07-28,OML45,Oredo,9380.18
2018-07-30,OML4/38/41,Sapele,9380.02
2018-06-22,OML42,Batan,9380
2020-06-29,OML42,Batan,9380
2020-04-20,OML34,UghelliEast,938.72
2020-04-16,OML34,UghelliEast,938.06
2021-11-10,OML40,Gbetiokun,9377.77
2019-02-08,OML26,Ogini,9377
2021-01-26,OML4/38/41,Sapele,9376.28
2021-08-12,OML42,Odidi,9376
2019-07-31,OML45,Oredo,9375.31
2019-12-25,OML40,Opuama,9375
2021-04-10,OML20,Egbema,9374.35
2019-07-24,OML45,Oredo,9374.25
2020-06-28,OML42,Batan,9374
2021-05-06,OML34,UghelliWest,9373
2019-12-04,OML4/38/41,Amukpe,9372.81
2019-07-25,OML45,Oredo,9372.46
2019-08-10,OML26,Ogini,9372
2021-04-13,OML40,Gbetiokun,9371
2020-07-28,OML111/148,Oziengbe,937
2020-07-31,OML111/148,Oziengbe,937
2020-07-29,OML111/148,Oziengbe,937
2020-07-30,OML111/148,Oziengbe,937
2018-01-20,OML4/38/41,Amukpe,9369.82
2020-03-31,OML42,Batan,9369
2021-10-22,OML45,Oredo,9365.27
2020-06-30,OML42,Batan,9365
2021-07-12,OML40,Opuama,9364
2021-08-24,OML42,Odidi,9363
2021-11-12,OML40,Gbetiokun,9361.98
2021-06-05,OML30,Afiesere,9360.8
2021-06-05,OML30,Eriemu,9360.8
2020-06-03,OML4/38/41,Sapele,9360.64
2019-09-15,OML45,Oredo,9360.38
2020-10-24,OML16,AburaSouth,9360
2018-10-13,OML26,Ogini,9359
2019-06-04,OML45,Oredo,9358.15
2020-09-29,OML40,Opuama,9356.78
2019-04-28,OML26,Ogini,9355
2019-02-12,OML45,Oredo,9352.58
2020-06-25,OML42,Batan,9351
2021-03-05,OML119,Okono,9350.56
2018-09-30,OML4/38/41,Amukpe,9349.77
2021-01-04,OML42,Odidi,9348
2021-03-24,OML40,Opuama,9347
2018-01-10,OML4/38/41,Amukpe,9346.78
2021-01-20,OML119,Okono,9346.29
2020-08-16,OML16,AburaSouth,9346.16
2021-03-07,OML42,Odidi,9346
2018-10-12,OML4/38/41,Amukpe,9345.23
2021-10-23,OML30,Eriemu,9342.775
2021-10-23,OML30,Afiesere,9342.775
2020-02-13,OML16,AburaSouth,934.91
2020-04-17,OML34,UghelliEast,934.78
2020-09-24,OML119,Okono,9339.85
2021-06-13,OML30,Eriemu,9339.46
2021-06-13,OML30,Afiesere,9339.46
2018-06-22,OML20,Egbema,9339.4
2020-02-03,OML26,Ogini,9339
2019-05-17,OML45,Oredo,9338.52
2020-06-18,OML42,Batan,9337
2020-06-19,OML42,Batan,9337
2018-02-08,OML4/38/41,Amukpe,9336.33
2021-12-09,OML34,UghelliEast,9331
2021-07-10,OML40,Opuama,9331
2018-04-15,OML4/38/41,Amukpe,9330
2020-04-23,OML34,UghelliEast,933.7
2019-05-04,OML34,UghelliEast,933.37
2018-01-14,OML34,Utorogu,933.13
2019-05-09,OML34,UghelliEast,933.09
2018-04-27,OML42,Batan,9329
2019-12-26,OML40,Opuama,9329
2018-04-11,OML42,Batan,9328.63
2018-04-07,OML4/38/41,Amukpe,9326.53
2019-07-23,OML45,Oredo,9325.67
2021-09-30,OML45,Oredo,9324.35
2018-04-08,OML4/38/41,Amukpe,9324.14
2021-04-17,OML40,Opuama,9323
2021-11-06,OML111/148,Oziengbe,9322.75
2021-11-06,OML40,Gbetiokun,9322.75
2018-08-29,OML4/38/41,Amukpe,9322.73
2018-06-24,OML20,Egbema,9321.96
2021-07-12,OML20,Egbema,9320.22
2021-01-12,OML42,Odidi,9320
2018-09-21,OML4/38/41,Amukpe,9319.92
2019-09-11,OML45,Oredo,9319.63
2021-05-10,OML40,Opuama,9319
2018-04-13,OML4/38/41,Amukpe,9318.52
2018-11-14,OML26,Ogini,9318
2021-04-19,OML34,UghelliEast,9317
2018-01-17,OML4/38/41,Amukpe,9316
2018-07-02,OML16,AburaSouth,9314
2021-12-03,OML40,Opuama,9314
2018-07-03,OML16,AburaSouth,9314
2018-07-04,OML16,AburaSouth,9314
2018-07-05,OML16,AburaSouth,9314
2021-01-19,OML16,AburaSouth,9313.8
2021-02-02,OML16,AburaSouth,9313.8
2021-01-20,OML16,AburaSouth,9313.8
2021-02-01,OML16,AburaSouth,9313.8
2021-01-25,OML16,AburaSouth,9313.8
2021-01-31,OML16,AburaSouth,9313.8
2021-01-21,OML16,AburaSouth,9313.8
2021-01-18,OML16,AburaSouth,9313.8
2021-01-30,OML16,AburaSouth,9313.8
2021-01-22,OML16,AburaSouth,9313.8
2021-01-24,OML16,AburaSouth,9313.8
2021-01-29,OML16,AburaSouth,9313.8
2021-01-28,OML16,AburaSouth,9313.8
2021-01-27,OML16,AburaSouth,9313.8
2021-01-23,OML16,AburaSouth,9313.8
2021-01-26,OML16,AburaSouth,9313.8
2018-06-24,OML16,AburaSouth,9313.74
2018-07-11,OML16,AburaSouth,9313.74
2018-07-12,OML16,AburaSouth,9313.74
2018-07-22,OML16,AburaSouth,9313.74
2018-07-14,OML16,AburaSouth,9313.74
2018-07-23,OML16,AburaSouth,9313.74
2018-08-02,OML16,AburaSouth,9313.74
2018-08-03,OML16,AburaSouth,9313.74
2018-07-13,OML16,AburaSouth,9313.74
2018-07-15,OML16,AburaSouth,9313.74
2018-07-10,OML16,AburaSouth,9313.74
2018-07-07,OML16,AburaSouth,9313.74
2018-07-06,OML16,AburaSouth,9313.74
2021-05-11,OML40,Opuama,9312
2019-07-26,OML45,Oredo,9310.17
2018-06-23,OML20,Egbema,9309.44
2021-05-27,OML20,Egbema,9307.79
2019-12-27,OML40,Opuama,9307.52
2019-09-16,OML45,Oredo,9307.11
2021-01-09,OML42,Odidi,9306
2020-07-01,OML42,Batan,9306
2020-04-03,OML42,Batan,9306
2019-02-07,OML26,Ogini,9305
2021-05-22,OML16,AburaSouth,9303
2020-09-16,OML16,AburaSouth,9303
2021-04-12,OML40,Opuama,9302
2020-06-24,OML42,Batan,9302
2020-04-01,OML28/30,UzereEast,93.27
2019-12-16,OML45,Oredo,9297.89
2021-09-26,OML45,Oredo,9297.88
2021-04-15,OML40,Gbetiokun,9296.39
2021-12-12,OML16,Abura,9295
2021-12-16,OML16,Abura,9295
2021-12-15,OML16,Abura,9295
2021-12-14,OML16,Abura,9295
2021-12-13,OML16,Abura,9295
2018-01-23,OML4/38/41,Amukpe,9294.02
2021-10-16,OML42,Egwa,9294
2021-04-20,OML119,Okono,9292.34
2020-09-20,OML16,AburaSouth,9292
2020-09-21,OML16,AburaSouth,9292
2020-09-22,OML16,AburaSouth,9292
2020-09-23,OML16,AburaSouth,9292
2020-09-24,OML16,AburaSouth,9292
2020-09-25,OML16,AburaSouth,9292
2020-09-26,OML16,AburaSouth,9292
2020-09-18,OML16,AburaSouth,9292
2020-09-19,OML16,AburaSouth,9292
2020-09-17,OML16,AburaSouth,9291
2021-05-31,OML119,Okono,9290.7
2020-04-18,OML34,UghelliEast,929.62
2021-05-04,OML45,Oredo,9289.46
2019-05-28,OML45,Oredo,9287.65
2018-08-21,OML4/38/41,Amukpe,9286.74
2020-04-14,OML42,Batan,9285
2019-05-04,OML34,Utorogu,928.12
2021-05-01,OML40,Opuama,9279
2020-01-26,OML4/38/41,Amukpe,9278.47
2018-04-23,OML4/38/41,Amukpe,9278
2020-09-20,OML34,UghelliEast,9277
2018-04-06,OML4/38/41,Amukpe,9275.53
2021-04-15,OML34,UghelliEast,9275
2021-04-16,OML40,Gbetiokun,9275
2018-08-12,OML4/38/41,Amukpe,9274.87
2021-05-26,OML20,Egbema,9274.71
2020-10-03,OML119,Okono,9273.16
2021-11-23,OML40,Opuama,9273
2020-09-11,OML42,Odidi,9273
2020-08-08,OML16,AburaSouth,9273
2020-04-02,OML42,Batan,9272
2018-02-10,OML4/38/41,Amukpe,9271.2
2019-11-30,OML42,Batan,9271
2020-07-02,OML42,Batan,9271
2019-06-02,OML16,AburaSouth,9270.54
2019-05-22,OML34,UghelliEast,927.78
2020-05-02,OML34,Utorogu,927.31
2018-05-06,OML42,Batan,9267
2021-04-25,OML40,Opuama,9267
2021-11-01,OML45,Oredo,9265.6
2021-06-12,OML34,UghelliEast,9263
2021-07-23,OML26,Ogini,9262
2021-09-27,OML45,Oredo,9261.37
2019-11-23,OML34,UghelliEast,926.27
2018-02-09,OML4/38/41,Amukpe,9258.76
2018-04-22,OML4/38/41,Amukpe,9258.3
2019-12-14,OML45,Oredo,9257.82
2021-10-18,OML45,Oredo,9254.27
2018-09-23,OML4/38/41,Amukpe,9253.08
2021-04-24,OML40,Opuama,9253
2021-10-19,OML45,Oredo,9252.77
2021-04-29,OML40,Opuama,9252
2021-11-29,OML42,Odidi,9251
2019-02-13,OML45,Oredo,9250.09
2021-04-15,OML42,Odidi,9250
2019-07-21,OML45,Oredo,9248.04
2020-11-07,OML45,Oredo,9247.87
2019-02-17,OML45,Oredo,9246.11
2018-01-15,OML4/38/41,Amukpe,9245.79
2020-04-21,OML42,Batan,9245
2021-04-16,OML40,Opuama,9243
2021-04-20,OML40,Gbetiokun,9243
2021-05-08,OML20,Egbema,9242.16
2020-04-04,OML4/38/41,Oben,9242.04
2019-12-03,OML4/38/41,Amukpe,9240.77
2021-02-26,OML42,Odidi,9240
2020-02-02,OML42,Batan,9240
2018-10-28,OML30,Afiesere,9239.84
2018-10-28,OML30,Eriemu,9239.84
2019-09-09,OML42,Batan,9239
2020-09-21,OML34,UghelliEast,9238
2021-11-09,OML45,Oredo,9237.37
2019-01-23,OML20,Egbema,9236.86
2021-04-17,OML119,Okono,9235.91
2019-12-30,OML40,Opuama,9232
2021-09-27,OML28/30,UzereEast,923.89
2020-04-26,OML34,UghelliEast,923.48
2021-11-19,OML42,JonesCreek,9229
2019-12-31,OML40,Opuama,9228
2021-05-14,OML119,Okono,9227.95
2019-05-13,OML45,Oredo,9226.49
2020-04-01,OML42,Batan,9226
2021-06-28,OML20,Egbema,9223.76
2021-07-22,OML16,Abura,9220.76
2019-05-30,OML45,Oredo,9220.58
2018-07-14,OML40,Gbetiokun,9218.83
2021-05-04,OML34,UghelliEast,9218
2021-08-27,OML42,Odidi,9218
2020-09-19,OML34,UghelliEast,9218
2021-10-21,OML45,Oredo,9218
2021-09-29,OML45,Oredo,9217.17
2019-09-08,OML42,Batan,9217
2020-10-25,OML45,Oredo,9215.54
2018-07-09,OML16,AburaSouth,9215.42
2018-03-07,OML42,JonesCreek,9215
2019-05-15,OML45,Oredo,9214.26
2021-05-04,OML40,Opuama,9212
2019-09-08,OML45,Oredo,9211.2
2020-07-15,OML26,Ogini,9211
2020-05-21,OML119,Okono,9210.02
2021-05-16,OML40,Opuama,9210
2019-07-16,OML42,Batan,9210
2019-10-09,OML26,Ogini,9210
2020-04-28,OML34,UghelliEast,921.98
2019-09-19,OML20,Egbema,921.67
2019-05-18,OML34,UghelliEast,921.51
2018-08-03,OML38/49/51,Oghareki,921.5
2018-08-03,OML38/49/51,Aroh,921.5
2019-09-09,OML45,Oredo,9207.72
2020-10-08,OML45,Oredo,9207.56
2021-10-23,OML45,Oredo,9207.23
2020-04-20,OML42,Batan,9207
2021-01-28,OML34,UghelliEast,9205
2021-05-02,OML40,Gbetiokun,9204
2019-01-14,OML16,AburaSouth,9203
2018-02-06,OML4/38/41,Amukpe,9202.88
2021-05-15,OML45,Oredo,9202.6
2020-01-03,OML40,Opuama,9202
2019-07-19,OML42,Batan,9202
2021-12-18,OML42,Odidi,9202
2019-12-23,OML4/38/41,Sapele,9201.55
2018-09-21,OML42,Batan,9201
2019-05-14,OML45,Oredo,9200.72
2018-04-01,OML16,AburaSouth,920.73
2018-04-02,OML16,AburaSouth,920.73
2018-04-03,OML16,AburaSouth,920.73
2018-04-07,OML16,AburaSouth,9199.35
2018-04-12,OML16,AburaSouth,9199.35
2018-04-13,OML16,AburaSouth,9199.35
2018-04-10,OML16,AburaSouth,9199.35
2018-04-06,OML16,AburaSouth,9199.35
2018-04-09,OML16,AburaSouth,9199.35
2018-04-08,OML16,AburaSouth,9199.35
2018-04-11,OML16,AburaSouth,9199.35
2018-06-01,OML16,AburaSouth,9199.35
2018-04-14,OML16,AburaSouth,9199.35
2018-06-03,OML16,AburaSouth,9199.35
2018-04-29,OML16,AburaSouth,9199.35
2018-04-28,OML16,AburaSouth,9199.35
2018-05-25,OML16,AburaSouth,9199.35
2018-05-26,OML16,AburaSouth,9199.35
2018-05-27,OML16,AburaSouth,9199.35
2018-05-28,OML16,AburaSouth,9199.35
2018-05-29,OML16,AburaSouth,9199.35
2018-05-30,OML16,AburaSouth,9199.35
2018-05-31,OML16,AburaSouth,9199.35
2018-04-22,OML16,AburaSouth,9199.35
2018-04-15,OML16,AburaSouth,9199.35
2018-06-02,OML16,AburaSouth,9199.35
2018-06-04,OML16,AburaSouth,9199.35
2018-04-18,OML16,AburaSouth,9199.35
2018-04-16,OML16,AburaSouth,9199.35
2018-04-17,OML16,AburaSouth,9199.35
2018-04-20,OML16,AburaSouth,9199.35
2018-04-19,OML16,AburaSouth,9199.35
2018-04-21,OML16,AburaSouth,9199.35
2018-04-30,OML16,AburaSouth,9199
2018-05-01,OML16,AburaSouth,9199
2018-05-02,OML16,AburaSouth,9199
2018-01-06,OML4/38/41,Amukpe,9198.63
2020-12-26,OML34,UghelliEast,9197
2019-04-22,OML4/38/41,Sapele,9195.93
2018-03-26,OML16,AburaSouth,9194.18
2018-03-25,OML16,AburaSouth,9194.18
2018-03-24,OML16,AburaSouth,9194.18
2020-06-03,OML42,Odidi,9193
2020-03-15,OML42,Batan,9192
2019-09-06,OML45,Oredo,9190.99
2018-10-27,OML119,Okpoho,919
2020-03-14,OML42,Batan,9189
2019-07-22,OML45,Oredo,9188.85
2021-06-04,OML4/38/41,Sapele,9186.16
2020-03-07,OML4/38/41,Sapele,9184.61
2020-01-01,OML40,Opuama,9184
2020-12-24,OML34,UghelliEast,9184
2020-02-03,OML42,Batan,9184
2020-01-04,OML40,Opuama,9183.19
2021-04-11,OML40,Opuama,9182
2020-03-16,OML42,Batan,9180
2019-06-20,OML119,Okono,918.45
2021-03-17,OML42,Odidi,9179
2021-04-17,OML42,Odidi,9178
2019-02-17,OML26,Ogini,9178
2018-08-08,OML4/38/41,Amukpe,9177.97
2021-05-21,OML16,AburaSouth,9177.87
2019-01-16,OML16,AburaSouth,9177
2019-01-15,OML16,AburaSouth,9177
2021-10-31,OML45,Oredo,9176.58
2021-04-22,OML40,Gbetiokun,9175
2021-09-12,OML42,Odidi,9174
2020-01-02,OML40,Opuama,9173.99
2021-07-12,OML42,JonesCreek,9173
2019-12-04,OML42,Batan,9172
2020-11-23,OML119,Okono,9171.49
2020-08-29,OML4/38/41,Amukpe,917.67
2021-01-16,OML4/38/41,Sapele,9168.98
2021-04-30,OML45,Oredo,9166.81
2021-04-26,OML40,Opuama,9165
2019-06-27,OML26,Ogini,9164
2019-12-15,OML45,Oredo,9163.53
2021-04-15,OML40,Opuama,9162
2021-04-21,OML40,Gbetiokun,9162
2021-02-03,OML4/38/41,Oben,9161.59
2020-01-05,OML40,Opuama,9160.28
2020-02-18,OML34,UghelliEast,916.78
2021-12-29,OML40,Gbetiokun,916.64
2021-12-30,OML40,Gbetiokun,916.64
2021-12-31,OML40,Gbetiokun,916.64
2020-02-11,OML42,Batan,9158
2021-08-25,OML42,Odidi,9158
2020-03-11,OML26,Ogini,9157
2021-03-04,OML119,Okono,9153.81
2018-09-10,OML4/38/41,Amukpe,9153.06
2020-02-10,OML42,Batan,9152
2019-02-15,OML45,Oredo,9151.52
2018-02-07,OML4/38/41,Amukpe,9151.51
2021-04-17,OML40,Gbetiokun,9151
2021-08-26,OML119,Okono,9150.39
2018-02-12,OML4/38/41,Amukpe,9150.15
2018-08-22,OML4/38/41,Amukpe,9149.89
2020-08-28,OML26,Ogini,9149
2021-04-18,OML40,Gbetiokun,9149
2021-05-05,OML45,Oredo,9148.49
2018-12-30,OML26,Ogini,9148
2018-03-14,OML16,AburaSouth,9147.62
2019-08-24,OML45,Oredo,9144.49
2019-08-25,OML45,Oredo,9142.97
2018-10-11,OML4/38/41,Amukpe,9142.96
2019-05-12,OML45,Oredo,9142.36
2020-01-07,OML40,Opuama,9141.79
2018-09-24,OML4/38/41,Amukpe,9140
2019-11-25,OML20,Egbema,914.74
2020-02-04,OML42,Batan,9138
2019-06-03,OML26,Ogini,9137
2020-02-05,OML42,Batan,9137
2019-11-23,OML42,Batan,9136
2021-10-20,OML45,Oredo,9135.53
2021-10-17,OML45,Oredo,9135.28
2021-06-25,OML20,Egbema,9134.79
2021-05-06,OML40,Opuama,9134
2021-09-28,OML45,Oredo,9133.91
2020-08-22,OML20,Egbema,9130.87
2020-03-30,OML42,Batan,9130
2020-09-02,OML45,Oredo,913.55
2020-01-06,OML40,Opuama,9127.72
2018-02-11,OML4/38/41,Amukpe,9127.02
2020-02-06,OML42,Batan,9127
2018-01-08,OML4/38/41,Amukpe,9126
2020-01-17,OML26,Ogini,9126
2020-08-27,OML20,Egbema,9124.35
2021-04-05,OML40,Opuama,9124
2019-01-10,OML16,AburaSouth,9123.95
2021-05-25,OML20,Egbema,9123.16
2018-04-24,OML42,Batan,9122
2021-05-23,OML4/38/41,Amukpe,9121.94
2019-12-01,OML42,Batan,9121
2018-03-21,OML16,AburaSouth,9120.41
2018-03-20,OML16,AburaSouth,9120.41
2019-06-09,OML40,Opuama,912
2019-07-30,OML45,Oredo,9119.01
2020-05-08,OML42,Batan,9119
2020-06-05,OML42,Odidi,9119
2021-12-06,OML40,Opuama,9118
2020-09-07,OML20,Egbema,9116.6
2021-07-07,OML119,Okono,9115.49
2019-11-27,OML42,Batan,9115
2019-11-26,OML42,Batan,9114
2021-09-21,OML45,Oredo,9113.55
2021-04-21,OML119,Okono,9112.23
2021-09-09,OML42,Odidi,9112
2020-01-08,OML40,Opuama,9111.87
2021-03-28,OML40,Opuama,9111
2019-12-31,OML26,Ogini,9110
2020-08-31,OML4/38/41,Amukpe,911.16
2021-09-17,OML111/148,Oziengbe,911
2021-08-28,OML119,Okono,9109.52
2020-05-11,OML42,Batan,9109
2019-10-18,OML26,Ogini,9109
2019-12-02,OML42,Batan,9109
2020-05-09,OML42,Batan,9109
2020-05-13,OML42,Batan,9108
2020-07-23,OML26,Ogini,9107
2020-05-15,OML42,Batan,9106
2018-04-25,OML42,Batan,9106
2020-02-07,OML42,Batan,9106
2019-01-24,OML20,Egbema,9105.61
2021-04-21,OML20,Egbema,9105.55
2020-05-10,OML42,Batan,9105
2020-10-07,OML16,AburaSouth,9105
2020-10-10,OML16,AburaSouth,9105
2020-10-09,OML16,AburaSouth,9105
2020-10-08,OML16,AburaSouth,9105
2018-04-28,OML42,Batan,9104
2019-11-29,OML42,Batan,9104
2021-04-18,OML119,Okono,9103.24
2020-10-19,OML45,Oredo,9102.91
2019-01-25,OML16,AburaSouth,9100.96
2019-02-18,OML45,Oredo,9100.93
2018-01-18,OML4/38/41,Amukpe,9100.35
2020-03-27,OML4/38/41,Sapele,91.16
2019-09-23,OML45,Oredo,9099.52
2020-05-21,OML42,Batan,9098
2020-08-17,OML20,Egbema,9097.61
2021-11-17,OML42,JonesCreek,9096
2020-08-18,OML20,Egbema,9094.7
2019-11-25,OML42,Batan,9093
2019-07-26,OML26,Ogini,9093
2018-12-22,OML26,Ogini,9092
2019-05-10,OML34,UghelliEast,909.86
2020-06-15,OML34,UghelliEast,909
2018-03-06,OML4/38/41,Oben,9089.16
2018-03-06,OML4/38/41,Amukpe,9089.16
2018-03-06,OML4/38/41,Oben,9089.16
2020-12-29,OML34,UghelliEast,9088
2019-12-28,OML42,JonesCreek,9088
2021-08-23,OML119,Okono,9087.77
2021-05-17,OML119,Okono,9086.03
2018-06-26,OML42,Batan,9086
2021-04-13,OML119,Okono,9085.85
2019-11-28,OML42,Batan,9085
2020-08-23,OML16,AburaSouth,9085
2018-03-22,OML16,AburaSouth,9083.52
2020-09-15,OML20,Egbema,9083.51
2021-08-30,OML42,Odidi,9083
2021-11-17,OML40,Opuama,9083
2019-08-31,OML26,Ogini,9080
2018-08-13,OML4/38/41,Amukpe,9079
2020-06-04,OML26,Ogini,9079
2020-09-28,OML4/38/41,Sapele,9078.06
2018-10-04,OML4/38/41,Amukpe,9077.1
2021-04-19,OML40,Gbetiokun,9077
2021-03-12,OML20,Egbema,9075.84
2021-03-04,OML20,Egbema,9075.67
2020-08-21,OML20,Egbema,9075.47
2019-12-17,OML45,Oredo,9075.42
2020-05-16,OML42,Batan,9075
2021-04-09,OML40,Opuama,9075
2020-05-18,OML42,Batan,9074
2018-04-26,OML42,Batan,9072
2019-09-07,OML45,Oredo,9071.85
2018-04-09,OML4/38/41,Amukpe,9071
2020-08-19,OML20,Egbema,9070.38
2020-05-31,OML34,UghelliEast,907.61
2019-05-11,OML34,UghelliEast,907.59
2020-07-24,OML26,Ogini,9068
2019-01-22,OML20,Egbema,9067
2018-06-24,OML42,Batan,9067
2020-05-19,OML42,Batan,9066
2021-04-20,OML20,Egbema,9065.51
2021-08-15,OML20,Egbema,9063.63
2018-04-05,OML16,AburaSouth,9063.47
2019-11-07,OML42,JonesCreek,9063
2018-03-17,OML16,AburaSouth,9062.81
2020-02-20,OML40,Opuama,9062.14
2021-08-29,OML42,Odidi,9061
